tract_code,GEO_ID,Total_Popupation,Total_Households,Median_Household_Income,state_fips,county_fips
950300,1400000US48459950300,8550,3072,45774,48,459
950100,1400000US48459950100,8003,2960,51000,48,459
950200,1400000US48459950200,4341,1494,45750,48,459
001800,1400000US48309001800,3096,590,59615,48,309
333800,1400000US48201333800,10980,3165,52811,48,201
340700,1400000US48201340700,8147,2705,73198,48,201
343100,1400000US48201343100,4823,1709,79355,48,201
343200,1400000US48201343200,5233,1680,108258,48,201
350400,1400000US48201350400,6758,1967,55811,48,201
211400,1400000US48201211400,3837,1478,29045,48,201
211500,1400000US48201211500,6929,1922,31250,48,201
211600,1400000US48201211600,2749,1086,30102,48,201
320200,1400000US48201320200,5548,1710,43672,48,201
321700,1400000US48201321700,3307,996,69085,48,201
322600,1400000US48201322600,5772,1700,49440,48,201
323500,1400000US48201323500,5905,1945,31139,48,201
330200,1400000US48201330200,4263,1215,48616,48,201
330500,1400000US48201330500,5048,1343,50580,48,201
330700,1400000US48201330700,9909,2479,49702,48,201
331200,1400000US48201331200,3285,1373,26612,48,201
331500,1400000US48201331500,9730,2974,52926,48,201
332300,1400000US48201332300,3143,937,41406,48,201
333100,1400000US48201333100,4052,1286,43243,48,201
333500,1400000US48201333500,6360,2122,37418,48,201
333600,1400000US48201333600,4058,1161,63036,48,201
350300,1400000US48201350300,6769,2084,103111,48,201
410200,1400000US48201410200,5237,2965,123555,48,201
411300,1400000US48201411300,4041,2424,94960,48,201
411900,1400000US48201411900,3173,1724,87333,48,201
950300,1400000US48475950300,2847,1008,50551,48,475
950500,1400000US48213950500,2339,937,43789,48,213
011900,1400000US48485011900,3719,1720,42500,48,485
012400,1400000US48485012400,6715,2904,58750,48,485
013000,1400000US48485013000,2012,890,33148,48,485
010200,1400000US48485010200,944,507,18115,48,485
010100,1400000US48485010100,1365,529,18425,48,485
010700,1400000US48485010700,2713,1085,24793,48,485
012200,1400000US48485012200,5951,2446,57125,48,485
013300,1400000US48485013300,1312,387,62621,48,485
013501,1400000US48485013501,5561,2377,42316,48,485
010900,1400000US48485010900,1567,669,43622,48,485
013200,1400000US48485013200,6666,2423,59679,48,485
011500,1400000US48485011500,2792,821,46494,48,485
950100,1400000US48033950100,665,261,81985,48,033
950300,1400000US48219950300,4506,1570,53309,48,219
950200,1400000US48219950200,4598,1498,54773,48,219
950700,1400000US48219950700,1406,497,52063,48,219
950500,1400000US48219950500,5026,1835,48160,48,219
950600,1400000US48219950600,1430,511,63417,48,219
950400,1400000US48219950400,4804,1532,34315,48,219
950100,1400000US48219950100,1392,503,45536,48,219
950300,1400000US48315950300,2822,1316,35190,48,315
950400,1400000US48315950400,2611,1051,39840,48,315
950100,1400000US48315950100,2028,892,39631,48,315
950200,1400000US48315950200,2622,1200,32319,48,315
950201,1400000US48323950201,8690,2294,34917,48,323
950700,1400000US48213950700,4398,1665,40371,48,213
951100,1400000US48213951100,3393,1515,35893,48,213
950300,1400000US48213950300,8080,3023,46469,48,213
951000,1400000US48213951000,2551,818,30500,48,213
951300,1400000US48213951300,5645,2076,44221,48,213
950400,1400000US48213950400,4498,1619,56956,48,213
950800,1400000US48213950800,5069,2225,44988,48,213
951400,1400000US48213951400,7040,2781,59503,48,213
950100,1400000US48213950100,6374,2658,48765,48,213
951200,1400000US48213951200,6420,1758,30194,48,213
950200,1400000US48213950200,5500,1906,53448,48,213
020402,1400000US48203020402,5084,1676,38588,48,203
020200,1400000US48203020200,6092,2516,44000,48,203
020102,1400000US48203020102,5484,1797,50334,48,203
020401,1400000US48203020401,4221,1418,28150,48,203
000600,1400000US48277000600,2229,840,30283,48,277
004309,1400000US48141004309,5352,2048,45346,48,141
010207,1400000US48141010207,8510,2784,61521,48,141
010312,1400000US48141010312,3782,1336,54138,48,141
420200,1400000US48201420200,2736,979,65781,48,201
423500,1400000US48201423500,1993,698,79722,48,201
430600,1400000US48201430600,3966,1208,250001,48,201
433100,1400000US48201433100,4033,1179,31766,48,201
440100,1400000US48201440100,7115,2802,54663,48,201
450600,1400000US48201450600,4060,1693,118906,48,201
450700,1400000US48201450700,6507,2177,205391,48,201
454600,1400000US48201454600,4898,2228,66696,48,201
510600,1400000US48201510600,6203,3215,121592,48,201
510800,1400000US48201510800,7958,4094,149693,48,201
520400,1400000US48201520400,3420,1155,29497,48,201
521000,1400000US48201521000,2426,741,37644,48,201
521700,1400000US48201521700,6867,2964,28225,48,201
020500,1400000US48253020500,4113,1728,54195,48,253
950100,1400000US48243950100,2234,1050,53194,48,243
950200,1400000US48247950200,2730,779,34028,48,247
950400,1400000US48247950400,2552,931,30507,48,247
950200,1400000US48249950200,8400,2450,51522,48,249
950300,1400000US48249950300,6651,2498,42166,48,249
950500,1400000US48249950500,6453,1963,32182,48,249
950700,1400000US48249950700,3205,986,47829,48,249
950100,1400000US48249950100,8586,2526,51319,48,249
950600,1400000US48249950600,4209,1452,22680,48,249
950400,1400000US48249950400,3688,1168,53235,48,249
691900,1400000US48339691900,6684,2116,90595,48,339
690300,1400000US48339690300,5607,1753,40966,48,339
693000,1400000US48339693000,10713,3275,46479,48,339
694600,1400000US48339694600,8327,2971,76083,48,339
693500,1400000US48339693500,5872,2403,50450,48,339
694500,1400000US48339694500,11995,3866,124117,48,339
691500,1400000US48339691500,4342,2091,61603,48,339
693400,1400000US48339693400,4215,1406,28523,48,339
693600,1400000US48339693600,3829,2022,41201,48,339
693700,1400000US48339693700,11773,4394,88333,48,339
693900,1400000US48339693900,13140,3656,45920,48,339
690800,1400000US48339690800,4239,1560,144052,48,339
692300,1400000US48339692300,19479,6491,81911,48,339
692400,1400000US48339692400,10658,3998,65155,48,339
693200,1400000US48339693200,8370,2849,96691,48,339
693300,1400000US48339693300,7879,3277,68914,48,339
693800,1400000US48339693800,4791,1707,41539,48,339
721000,1400000US48167721000,1937,730,68289,48,167
723000,1400000US48167723000,3308,1452,31294,48,167
723400,1400000US48167723400,7068,2595,71781,48,167
723800,1400000US48167723800,4180,2016,93083,48,167
003803,1400000US48141003803,2995,927,33393,48,141
001600,1400000US48141001600,4143,2030,19150,48,141
003502,1400000US48141003502,4293,1451,25471,48,141
001110,1400000US48141001110,5644,1857,70938,48,141
004307,1400000US48141004307,5807,2100,52679,48,141
004201,1400000US48113004201,3950,1557,55262,48,113
004202,1400000US48113004202,2223,965,65451,48,113
004800,1400000US48113004800,2585,781,37104,48,113
004900,1400000US48113004900,3899,1466,24704,48,113
005500,1400000US48113005500,4809,1348,36199,48,113
005901,1400000US48113005901,5568,1996,28664,48,113
006001,1400000US48113006001,5240,1176,35294,48,113
006302,1400000US48113006302,4802,1409,50907,48,113
006800,1400000US48113006800,5227,1847,43598,48,113
007102,1400000US48113007102,5582,2375,52479,48,113
007201,1400000US48113007201,7880,2455,32480,48,113
007801,1400000US48113007801,2115,1166,84833,48,113
008100,1400000US48113008100,6250,3264,85290,48,113
008500,1400000US48113008500,5378,1303,51140,48,113
008603,1400000US48113008603,747,234,24792,48,113
008604,1400000US48113008604,3004,1173,20916,48,113
001101,1400000US48423001101,3874,1605,56985,48,423
950100,1400000US48105950100,3633,1388,51152,48,105
030600,1400000US48199030600,4154,1345,68656,48,199
030900,1400000US48199030900,4369,1542,62936,48,199
030400,1400000US48199030400,2234,775,49856,48,199
030501,1400000US48199030501,4560,1490,84063,48,199
030700,1400000US48199030700,4100,1490,39485,48,199
030502,1400000US48199030502,8368,3046,65287,48,199
030800,1400000US48199030800,3867,1566,38750,48,199
030100,1400000US48199030100,3145,1229,40913,48,199
030200,1400000US48199030200,6122,2140,69531,48,199
031000,1400000US48199031000,3686,1459,60354,48,199
030300,1400000US48199030300,11774,4303,61700,48,199
950300,1400000US48207950300,3759,1302,47385,48,207
950400,1400000US48207950400,2050,823,35125,48,207
950700,1400000US48227950700,3887,1287,52031,48,227
950400,1400000US48227950400,3301,1395,30430,48,227
950500,1400000US48227950500,3395,1113,48386,48,227
950600,1400000US48227950600,4658,1412,60000,48,227
950900,1400000US48227950900,4199,1466,81477,48,227
950100,1400000US48227950100,2442,875,53688,48,227
950300,1400000US48227950300,2435,557,26406,48,227
950200,1400000US48227950200,1944,741,50125,48,227
950200,1400000US48289950200,5521,2102,53269,48,289
950100,1400000US48289950100,6493,2124,39123,48,289
724800,1400000US48167724800,1299,559,41513,48,167
722200,1400000US48167722200,3184,1181,26520,48,167
721300,1400000US48167721300,5444,2015,66297,48,167
722900,1400000US48167722900,2640,1027,42310,48,167
725000,1400000US48167725000,1862,844,42845,48,167
726100,1400000US48167726100,2350,1176,90595,48,167
720200,1400000US48167720200,4801,1783,110625,48,167
720400,1400000US48167720400,7600,2377,190250,48,167
721700,1400000US48167721700,9378,3283,39924,48,167
721900,1400000US48167721900,10807,3743,43559,48,167
723700,1400000US48167723700,2324,862,35350,48,167
724900,1400000US48167724900,1645,713,51484,48,167
725100,1400000US48167725100,1958,712,42879,48,167
725300,1400000US48167725300,2216,826,53111,48,167
722700,1400000US48167722700,4952,1769,41971,48,167
723200,1400000US48167723200,4460,1439,64089,48,167
724000,1400000US48167724000,3982,248,37000,48,167
724400,1400000US48167724400,2932,1431,40625,48,167
724600,1400000US48167724600,1791,716,15625,48,167
724700,1400000US48167724700,1726,711,27642,48,167
725500,1400000US48167725500,1152,512,76429,48,167
721600,1400000US48167721600,2216,772,58409,48,167
725800,1400000US48167725800,4206,1676,53116,48,167
726000,1400000US48167726000,1395,599,69688,48,167
721400,1400000US48167721400,7893,3170,100957,48,167
722600,1400000US48167722600,2574,895,43199,48,167
723100,1400000US48167723100,3402,1424,41400,48,167
723300,1400000US48167723300,6685,2273,88156,48,167
723900,1400000US48167723900,2333,1035,43454,48,167
220100,1400000US48201220100,2208,669,34375,48,201
221600,1400000US48201221600,9861,2529,48638,48,201
222800,1400000US48201222800,3148,872,33110,48,201
230200,1400000US48201230200,4937,1695,30090,48,201
231900,1400000US48201231900,7687,2265,36008,48,201
251200,1400000US48201251200,6572,2285,64554,48,201
251600,1400000US48201251600,6551,2078,88558,48,201
253500,1400000US48201253500,9964,3364,52114,48,201
254500,1400000US48201254500,1843,575,46773,48,201
254600,1400000US48201254600,3446,1154,57455,48,201
310500,1400000US48201310500,4507,1367,41513,48,201
311400,1400000US48201311400,1541,495,49450,48,201
240600,1400000US48201240600,2792,1063,27775,48,201
241200,1400000US48201241200,7660,2719,50735,48,201
250600,1400000US48201250600,8403,3178,38293,48,201
251000,1400000US48201251000,3094,1192,91786,48,201
251800,1400000US48201251800,2148,708,90119,48,201
950300,1400000US48289950300,5084,2023,54282,48,289
950100,1400000US48333950100,1697,622,45278,48,333
950200,1400000US48333950200,3205,1128,41012,48,333
950100,1400000US48337950100,2420,1082,51250,48,337
001700,1400000US48135001700,7297,2536,82132,48,135
002400,1400000US48135002400,5260,1767,81321,48,135
002501,1400000US48135002501,7370,2477,88575,48,135
000800,1400000US48135000800,3221,1179,54527,48,135
002300,1400000US48135002300,3940,1693,66971,48,135
002502,1400000US48135002502,6364,2267,63627,48,135
002700,1400000US48135002700,10931,3451,54809,48,135
001000,1400000US48135001000,5565,1740,69417,48,135
001300,1400000US48135001300,5066,1681,63836,48,135
001600,1400000US48135001600,6031,2063,71516,48,135
002503,1400000US48135002503,6455,2651,65213,48,135
000300,1400000US48135000300,1714,663,49531,48,135
000600,1400000US48135000600,5838,1718,52264,48,135
002200,1400000US48135002200,3288,1084,59333,48,135
001100,1400000US48135001100,7793,2495,53365,48,135
002801,1400000US48135002801,5379,1378,57917,48,135
003000,1400000US48135003000,11835,3695,91439,48,135
000400,1400000US48135000400,5279,1553,90299,48,135
000500,1400000US48135000500,5188,1675,63278,48,135
001800,1400000US48135001800,3908,1211,36626,48,135
001900,1400000US48135001900,5721,1655,38606,48,135
002000,1400000US48135002000,4023,1261,41234,48,135
002900,1400000US48135002900,3340,1366,86100,48,135
002802,1400000US48135002802,9968,2695,53096,48,135
950100,1400000US48169950100,6288,1628,55039,48,169
010100,1400000US48037010100,5330,1766,49323,48,037
011300,1400000US48037011300,5432,2094,45179,48,037
011402,1400000US48037011402,2202,826,49605,48,037
011600,1400000US48037011600,5278,1988,41053,48,037
011100,1400000US48037011100,7800,2256,58432,48,037
010902,1400000US48037010902,8190,3177,48065,48,037
011200,1400000US48037011200,6312,2102,109107,48,037
011700,1400000US48037011700,2185,980,50179,48,037
011000,1400000US48037011000,7093,2604,48944,48,037
020100,1400000US48009020100,2988,1080,97500,48,009
020200,1400000US48009020200,2322,926,56053,48,009
020300,1400000US48009020300,3479,1326,49231,48,009
950400,1400000US48043950400,1862,715,37083,48,043
950300,1400000US48043950300,4602,2023,44305,48,043
950100,1400000US48263950100,749,318,45926,48,263
030302,1400000US48077030302,2792,1114,61500,48,077
030200,1400000US48077030200,3043,1157,45117,48,077
950200,1400000US48205950200,5767,1681,59280,48,205
252100,1400000US48201252100,2274,698,62375,48,201
252200,1400000US48201252200,9502,3047,56174,48,201
000100,1400000US48469000100,2328,678,42206,48,469
000400,1400000US48469000400,1790,738,60417,48,469
000800,1400000US48469000800,1981,702,64519,48,469
000602,1400000US48469000602,4778,1823,35666,48,469
001300,1400000US48469001300,2240,812,58710,48,469
001501,1400000US48469001501,3594,1233,89583,48,469
001604,1400000US48469001604,6593,2112,71346,48,469
000301,1400000US48469000301,2066,608,26000,48,469
