Date,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,Offenses
02/04/2018,22,Theft,14D10,Service or Gas Station,3300-3399,YELLOWSTONE,BLVD,-,1
02/05/2018,00,Aggravated Assault,14D10,Apartment,4900-4999,WINFREE DR.,-,-,1
02/05/2018,07,AutoTheft,14D10,Driveway,5300-5399,DEWBERRY ST,ST,-,1
02/05/2018,17,Robbery,14D10,Convenience Store Parking Lot,3600-3699,YOSEMITE,ST,-,1
02/05/2018,15,Murder,14D10,Driveway,3300-3399,AIRPORT,BLVD,-,1
02/05/2018,15,Theft,14D10,Drug Store or Medical Supply,3800-3899,OLD SPANISH,TRL,-,1
02/05/2018,21,Aggravated Assault,14D10,"Road, Street, or Sidewalk",12200-12299,GREENSHIRE,-,-,1
02/06/2018,11,AutoTheft,14D10,Driveway,6000-6099,SIDNEY,-,-,1
02/06/2018,11,Theft,14D10,Commercial Parking Lot or Garage,4400-4499,YELLOWSTONE BLVD,BLVD,-,1
02/06/2018,11,Theft,14D10,Convenience Store,7100-7199,CULLEN,BLVD,-,1
02/06/2018,18,Aggravated Assault,14D10,Residence or House,4900-4999,WINFREE DR,-,-,1
02/07/2018,05,Robbery,14D10,"Road, Street, or Sidewalk",4400-4499,HOMELESS,-,-,1
02/07/2018,09,Aggravated Assault,14D10,Apartment,4400-4499,PERRY,-,-,1
02/07/2018,11,Theft,14D10,Commercial Parking Lot or Garage,6000-6099,SCOTT ST,ST,-,1
02/07/2018,14,Aggravated Assault,14D10,Liquor Store Parking Lot,6800-6899,CULLEN BLVD,BLVD,-,1
02/07/2018,17,Theft,14D10,"Daycare, Child Care, or Kindergarten",7200-7299,SCOTT ST,ST,-,1
02/07/2018,19,Robbery,14D10,Garage or Carport,3900-3999,ALSACE ST,ST,-,1
02/07/2018,18,Aggravated Assault,14D10,Convenience Store Parking Lot,4300-4399,OLD SPANISH TRL,-,-,1
02/08/2018,06,AutoTheft,14D10,Residence or House,5200-5299,PERRY,-,-,1
02/08/2018,09,Burglary,14D10,"Church, Synagogue, or Temple",6800-6899,CULLEN,BLVD,-,1
02/08/2018,09,Theft,14D10,Residence or House,4900-4999,COSBY ST,ST,-,1
02/08/2018,17,Burglary,14D10,Apartment,4000-4099,CORDER ST,ST,-,1
02/08/2018,22,Robbery,14D10,Residence or House,6800-6899,TIERWESTER,-,-,1
02/08/2018,22,Aggravated Assault,14D10,Convenience Store,10900-10999,GESSNER,-,S,3
02/09/2018,11,Theft,14D10,Department or Discount Store,4700-4799,YELLOWSTONE BLVD,BLVD,-,1
02/09/2018,09,Theft,14D10,Apartment Parking Lot,4900-4999,MARTIN LUTHER KING BLVD,BLVD,-,1
02/09/2018,08,Theft,14D10,Driveway,26000-26099,INTERSTATE 45,-,-,1
02/09/2018,16,Aggravated Assault,14D10,Service or Gas Station,6800-6899,CULLEN BLVD,BLVD,-,1
02/10/2018,10,Robbery,14D10,Driveway,6000-6099,SIDNEY,-,-,1
02/10/2018,14,Theft,14D10,Residence or House,6700-6799,PARIS,-,-,1
02/10/2018,12,Theft,14D10,"Road, Street, or Sidewalk",1900-1999,CORRAL DRIVE,-,-,1
02/10/2018,05,Aggravated Assault,14D10,Bar or Night Club,UNK,CULLEN BLVD/HOLMES RD,RD,-,2
02/10/2018,19,Aggravated Assault,14D10,Convenience Store,6500-6599,WESTON,ST,-,1
02/11/2018,02,Aggravated Assault,14D10,Apartment Parking Lot,4000-4099,YELLOWSTONE BLVD,BLVD,-,1
02/11/2018,18,Theft,14D10,"Other, Unknown, or Not Listed",7100-7199,CULLEN,BLVD,-,1
02/12/2018,08,Aggravated Assault,14D10,Residence or House,3000-3099,GREEN,-,-,1
02/12/2018,03,Burglary,14D10,Liquor Store,6700-6799,CULLEN,BLVD,-,1
02/12/2018,17,Rape,14D10,"Other, Unknown, or Not Listed",4800-4899,WINFREE DR,-,-,1
02/12/2018,20,Rape,14D10,Residence or House,4800-4899,WINFREE DR,-,-,1
02/12/2018,19,Robbery,14D10,Service or Gas Station,6300-6399,MARTIN LUTHER KING,BLVD,-,1
02/12/2018,20,Aggravated Assault,14D10,Apartment,3300-3399,ALICE,ST,-,2
02/13/2018,19,Robbery,14D10,"Road, Street, or Sidewalk",2800-2899,JUNCTION,DR,-,1
02/13/2018,23,Aggravated Assault,14D10,Apartment,6800-6899,ALLEGHENY,ST,-,1
02/14/2018,12,Burglary,14D10,"Vacant Single Occ Resd(House,Townhs,Dplex)",3600-3699,COSBY ST,ST,-,1
02/14/2018,08,Burglary,14D10,Apartment,4400-4499,PERRY,-,-,1
02/14/2018,13,Theft,14D10,Driveway,5100-5199,BALKIN ST,ST,-,1
02/14/2018,22,Burglary,14D10,Apartment,4300-4399,DREYFUS,ST,-,1
02/15/2018,00,Burglary,14D10,Residence or House,5200-5299,DEWBERRY,-,-,1
02/15/2018,10,Theft,14D10,Grocery Store or Supermarket,5600-5699,MYKAWA,RD,-,1
02/15/2018,11,Burglary,14D10,Residence or House,4800-4899,MARIETTA LN,-,-,1
02/15/2018,13,Rape,14D10,Residence or House,2700-2799,SOUTHWEST,ST,-,1
02/15/2018,01,Theft,14D10,Residence or House,1900-1999,RUNNELS ST APT 153,-,-,1
02/15/2018,07,Theft,14D10,Driveway,7000-7099,GOFORTH ST,ST,-,1
02/15/2018,23,Theft,14D10,Convenience Store,6300-6399,MARTIN LUTHER KING BLVD,BLVD,-,1
02/16/2018,14,Theft,14D10,Apartment,2100-2199,CLEBURNE,ST,-,1
02/17/2018,20,Rape,14D10,Strip Business Center Parking Lot,3900-3999,VINEYARD,RD,-,1
02/17/2018,08,AutoTheft,14D10,Driveway,5000-5099,ANDREA ST,ST,-,1
02/17/2018,03,Theft,14D10,Service or Gas Station,4300-4399,OLD SPANISH,TRL,-,1
02/17/2018,00,Aggravated Assault,14D10,Residence or House,6700-6799,MADRID,ST,-,1
02/17/2018,17,Aggravated Assault,14D10,Apartment,6900-6999,LIVERPOOL,-,-,2
02/17/2018,12,Burglary,14D10,Apartment,5600-5699,ROYAL PALMS ST,ST,-,1
02/18/2018,03,Theft,14D10,Residence or House,7100-7199,FOSTER ST,ST,-,1
02/18/2018,04,Theft,14D10,Driveway,5100-5199,HULL,-,-,1
02/18/2018,10,Theft,14D10,Residence or House,5100-5199,HULL,-,-,1
02/18/2018,14,Theft,14D10,Apartment Parking Lot,4400-4499,PERRY,-,-,1
02/18/2018,12,Theft,14D10,Residence or House,3900-3999,SOUTHLAWN,-,-,1
02/18/2018,16,Theft,14D10,Miscellaneous Business (Non-Specific),4800-4899,MARTIN LUTHER KING BLVD,BLVD,-,1
02/18/2018,13,AutoTheft,14D10,"Road, Street, or Sidewalk",5700-5799,DARLINGHURST,ST,-,1
02/18/2018,21,Theft,14D10,Apartment,6600-6699,MADRID,-,-,1
02/19/2018,01,Aggravated Assault,14D10,Driveway,4500-4599,NORMANDY WAY,-,-,1
02/19/2018,10,Theft,14D10,Service or Gas Station,6600-6699,CULLEN,BLVD,-,1
02/19/2018,10,Aggravated Assault,14D10,"Road, Street, or Sidewalk",600-699,BARRINGER LANE APT D,-,-,1
02/19/2018,13,Burglary,14D10,Residence or House,6700-6799,LOZIER ST,ST,-,1
02/20/2018,07,Aggravated Assault,14D10,"Road, Street, or Sidewalk",3800-3899,HOMELESS,-,-,1
02/21/2018,12,Theft,14D10,"Road, Street, or Sidewalk",5000-5099,ARVILLA LN,-,-,1
02/22/2018,07,AutoTheft,14D10,Driveway,4500-4599,WILLOWBROOK,-,-,1
02/22/2018,13,AutoTheft,14D10,"Road, Street, or Sidewalk",10400-10499,SOUTHWEST PLAZA,DR,-,1
02/22/2018,15,Theft,14D10,Convenience Store,4800-4899,MARTIN LUTHER KING,BLVD,-,1
02/22/2018,15,Burglary,14D10,Residence or House,6800-6899,SIDNEY,-,-,1
02/23/2018,13,Theft,14D10,Clothing Store,1600-1699,SAN JACINTO,ST,-,1
02/23/2018,13,Theft,14D10,Other Parking Lot,1600-1699,SAN JACINTO,ST,-,1
02/23/2018,12,Theft,14D10,Bank,4500-4599,SILVERWOOD,DR,-,1
02/24/2018,09,Burglary,14D10,"Vacant Single Occ Resd(House,Townhs,Dplex)",4300-4399,WORRELL,DR,-,1
02/24/2018,22,Theft,14D10,Grocery Store or Supermarket Parking Lot,8000-8099,SCARLET TANAGER,-,-,1
02/24/2018,22,Burglary,14D10,Apartment,4000-4099,CORDER,ST,-,1
02/25/2018,11,Aggravated Assault,14D10,"Road, Street, or Sidewalk",5100-5199,BROWNCROFT APT,-,-,2
02/25/2018,09,Theft,14D10,Convenience Store,10900-10999,BEAUMONT,HWY,-,1
02/25/2018,23,Murder,14D10,Other Parking Lot,4800-4899,MARTIN LUTHER KING,BLVD,-,1
02/26/2018,11,Burglary,14D10,Apartment,4000-4099,CORDER,ST,-,1
02/26/2018,10,Theft,14D10,Driveway,3900-3999,ZEPHYR,-,-,1
02/26/2018,15,Theft,14D10,Other Parking Lot,6100-6199,SCOTT ST,ST,-,1
02/27/2018,22,Aggravated Assault,14D10,Apartment,5600-5699,ROYAL PALMS ST,ST,-,1
02/28/2018,12,Theft,14D10,Apartment,4600-4699,YELLOWSTONE BLVD,BLVD,-,1
02/28/2018,09,Theft,14D10,Government or Public Building,5200-5299,GRIGGS RD,RD,-,1
02/28/2018,14,Rape,14D10,"Hotel, Motel, Inn, Etc.",7300-7399,EISENHOWER,RD,-,1
02/28/2018,16,Theft,14D10,Department or Discount Store,4400-4499,GRIGGS,RD,-,1
02/01/2018,22,Theft,14D20,Driveway,8400-8499,CANNON ST,ST,-,1
02/01/2018,23,Aggravated Assault,14D20,Apartment Parking Lot,3800-3899,MAINER,-,-,2
02/01/2018,09,AutoTheft,14D20,"Road, Street, or Sidewalk",4600-4699,BRINKLEY ST,ST,-,1
02/01/2018,08,Theft,14D20,"Other, Unknown, or Not Listed",7900-7999,COMAL,-,-,1
02/01/2018,01,AutoTheft,14D20,Driveway,3800-3899,MT PLEASANT,-,-,1
02/01/2018,00,Aggravated Assault,14D20,Pool Hall or Game Room,5600-5699,ROYAL PALMS APT 229,-,-,1
02/01/2018,17,AutoTheft,14D20,Grocery Store or Supermarket Parking Lot,9100-9199,CULLEN BLVD,BLVD,-,1
02/01/2018,11,Burglary,14D20,"Vacant Single Occ Resd(House,Townhs,Dplex)",7700-7799,JESTER,-,-,1
02/01/2018,10,Burglary,14D20,Residence or House,5600-5699,NORTHWEST CENTRAL,DR,-,1
02/02/2018,01,Burglary,14D20,Convenience Store,5400-5499,OSPREY,DR,-,1
02/02/2018,06,Theft,14D20,"Multi-Plex Home (Duplex,Triplex Etc.)",4300-4399,MALLOW,-,-,1
02/02/2018,11,AutoTheft,14D20,Residence or House,4300-4399,STASSEN,-,-,1
02/02/2018,14,Aggravated Assault,14D20,"Road, Street, or Sidewalk",8300-8399,CALHOUN,RD,-,1
02/02/2018,16,Aggravated Assault,14D20,Residence or House,7700-7799,CHAIN,-,-,1
02/03/2018,20,Burglary,14D20,Apartment,12800-12899,DUNLAP APT 208,-,-,1
02/03/2018,22,Theft,14D20,Other Parking Lot,9400-9499,CULLEN BLVD,BLVD,-,1
02/03/2018,21,Theft,14D20,Department or Discount Store,3300-3399,WOODMONT,DR,-,1
02/03/2018,17,Aggravated Assault,14D20,"Laundry, Dry Cleaners, Washaterias",5000-5099,NICHOLS,ST,-,1
02/03/2018,11,AutoTheft,14D20,Liquor Store Parking Lot,5200-5299,SUGARBUSH,DR,-,1
02/03/2018,05,Burglary,14D20,Grocery Store or Supermarket,9400-9499,CULLEN BLVD,BLVD,-,1
02/03/2018,02,Theft,14D20,Residence or House,4300-4399,MAGGIE ST APT A,-,-,1
02/03/2018,08,Aggravated Assault,14D20,Apartment Parking Lot,3300-3399,ALICE,ST,-,1
02/03/2018,09,Burglary,14D20,Apartment,4700-4799,WENDA,ST,-,1
02/04/2018,08,Aggravated Assault,14D20,"Road, Street, or Sidewalk",4400-4499,BELLFORT ST,ST,-,1
02/04/2018,15,Aggravated Assault,14D20,Apartment,4700-4799,WENDA ST,ST,-,1
02/04/2018,22,Burglary,14D20,Apartment,4800-4899,JARMESE ST 29,-,-,1
02/04/2018,20,Aggravated Assault,14D20,Apartment,7400-7499,CALHOUN RD 160,-,-,1
02/05/2018,01,AutoTheft,14D20,Other Parking Lot,8900-8999,SCOTT ST,ST,-,1
02/05/2018,06,Aggravated Assault,14D20,Apartment,4400-4499,OAK SHADOW,DR,-,1
02/05/2018,07,Robbery,14D20,Convenience Store,3600-3699,SUNBEAM,-,-,1
02/05/2018,17,Aggravated Assault,14D20,"Road, Street, or Sidewalk",6000-6099,SANDY VALLEY DRIVE,-,-,2
02/05/2018,21,Aggravated Assault,14D20,Apartment,300-399,KIRKSTALL,DR,-,4
02/05/2018,20,Aggravated Assault,14D20,Strip Business Center Parking Lot,15500-15599,JESSIE PARKER R,-,-,1
02/05/2018,21,Theft,14D20,Residence or House,4900-4999,PEDERSON,-,-,1
02/06/2018,01,Robbery,14D20,Apartment Parking Lot,6800-6899,RICHWOOD,RD,-,1
02/06/2018,10,Aggravated Assault,14D20,"Multi-Plex Home (Duplex,Triplex Etc.)",4200-4299,PHLOX,-,-,1
02/06/2018,14,AutoTheft,14D20,Apartment Parking Lot,7400-7499,CALHOUN RD,RD,-,1
02/06/2018,17,Burglary,14D20,Residence or House,3600-3699,NOAH,ST,-,1
02/07/2018,19,Robbery,14D20,Strip Business Center Parking Lot,3700-3799,BLARNEY,-,-,1
02/07/2018,16,Theft,14D20,Driveway,4300-4399,SUNFLOWER,-,-,1
02/07/2018,15,Theft,14D20,Residence or House,4900-4999,PAULA,ST,-,1
02/07/2018,10,Theft,14D20,Residence or House,7900-7999,GRANDVIEW,-,-,1
02/07/2018,13,Theft,14D20,Driveway,8400-8499,CANYON ST,ST,-,1
02/07/2018,08,Robbery,14D20,Convenience Store Parking Lot,1200-1299,ELBERTA ST,ST,-,1
02/07/2018,09,Theft,14D20,Residence or House,5200-5299,HIGGINS,-,-,1
02/07/2018,08,Theft,14D20,Driveway,8000-8099,CANYON ST,ST,-,1
02/07/2018,07,Burglary,14D20,Barber And Beauty Shops,9200-9299,CULLEN,BLVD,-,1
02/07/2018,05,Theft,14D20,"Road, Street, or Sidewalk",10500-10599,406B MOCKINGBIRD,RD,-,1
02/07/2018,06,Theft,14D20,Driveway,4100-4199,DAWSON LN,-,-,1
02/07/2018,07,AutoTheft,14D20,Residence or House,7900-7999,GRANDVIEW,-,-,1
02/07/2018,07,AutoTheft,14D20,"Road, Street, or Sidewalk",3000-3099,NITA,-,-,1
02/07/2018,00,Burglary,14D20,Residence or House,3000-3099,GRASSMERE,-,-,1
02/08/2018,08,Theft,14D20,Residence or House,2900-2999,AIRPORT,BLVD,-,1
02/08/2018,10,Theft,14D20,"Road, Street, or Sidewalk",1600-1699,BUCKWOOD,CT,-,1
02/08/2018,17,AutoTheft,14D20,Apartment Parking Lot,8200-8299,LAWLER,-,-,1
02/09/2018,19,Aggravated Assault,14D20,Residence or House,6400-6499,DELRIO ST 1631,-,-,1
02/09/2018,10,Aggravated Assault,14D20,"Road, Street, or Sidewalk",8100-8199,LAWLER,-,-,1
02/09/2018,11,Theft,14D20,"Road, Street, or Sidewalk",500-599,BAYVIEW DR.,-,-,1
02/09/2018,05,Burglary,14D20,Miscellaneous Business (Non-Specific),9400-9499,CULLEN,BLVD,-,1
02/10/2018,14,AutoTheft,14D20,Apartment Parking Lot,2700-2799,REED RD,RD,-,1
02/10/2018,21,Theft,14D20,Apartment,4700-4799,WENDA ST,ST,-,1
02/10/2018,19,Aggravated Assault,14D20,"Road, Street, or Sidewalk",3700-3799,DAPHNE,ST,-,1
02/10/2018,20,AutoTheft,14D20,Apartment Parking Lot,4700-4799,WENDA ST,ST,-,1
02/10/2018,16,Theft,14D20,Apartment,2700-2799,REED RD,RD,-,1
02/10/2018,15,Burglary,14D20,Apartment,10800-10899,BUFFUM,-,-,1
02/11/2018,02,Aggravated Assault,14D20,"Road, Street, or Sidewalk",5400-5499,TOMMYE STREET,-,-,1
02/11/2018,16,AutoTheft,14D20,"Road, Street, or Sidewalk",4500-4599,BRICKER ST,ST,-,1
02/11/2018,15,Aggravated Assault,14D20,Residence or House,9200-9299,SAINT LO STREET,-,-,1
02/11/2018,09,Aggravated Assault,14D20,Apartment,8300-8399,CANYON ST,ST,-,1
02/11/2018,09,Burglary,14D20,Strip Business Center Parking Lot,9400-9499,CULLEN,BLVD,-,1
02/12/2018,14,Theft,14D20,Residence or House,10300-10399,SIERRA DR,-,-,1
02/12/2018,15,AutoTheft,14D20,"Other, Unknown, or Not Listed",9400-9499,ASHVILLE DR,-,-,1
02/12/2018,15,Robbery,14D20,Apartment Parking Lot,3300-3399,ALICE ST,ST,-,1
02/12/2018,12,Theft,14D20,Construction Site,1200-1299,THERESA ST,ST,-,1
02/12/2018,12,Theft,14D20,"Road, Street, or Sidewalk",8200-8299,CANYON ST,ST,-,1
02/12/2018,03,AutoTheft,14D20,Apartment Parking Lot,2700-2799,REED,RD,-,1
02/12/2018,08,Aggravated Assault,14D20,Grocery Store or Supermarket,7300-7399,DALLAS,ST,-,1
02/12/2018,06,Burglary,14D20,Residence or House,5200-5299,KENILWOOD,-,-,1
02/12/2018,10,Theft,14D20,Apartment Parking Lot,8300-8399,CANYON ST,ST,-,1
02/12/2018,19,Robbery,14D20,"Hotel, Motel, Inn, Etc.",5600-5699,WILLOW GLEN,DR,-,1
02/12/2018,23,Burglary,14D20,Residence or House,5500-5599,RICKY,-,-,1
02/13/2018,20,Aggravated Assault,14D20,Apartment,3700-3799,MT PLEASANT,-,-,1
02/13/2018,13,Robbery,14D20,"Road, Street, or Sidewalk",4100-4199,SHELBY CIR,-,-,1
02/14/2018,17,Theft,14D20,Barber And Beauty Shops,7200-7299,SCOTT ST,ST,-,1
02/14/2018,10,Theft,14D20,Miscellaneous Business (Non-Specific),7500-7599,SOUTH,FWY,-,1
02/14/2018,00,Aggravated Assault,14D20,Residence or House,3100-3199,NITA,-,-,1
02/15/2018,21,Aggravated Assault,14D20,Apartment Parking Lot,3100-3199,DACCA,-,-,1
02/15/2018,21,Robbery,14D20,Residence or House,4300-4399,ALVIN,ST,-,1
02/15/2018,15,Theft,14D20,Convenience Store,3800-3899,ROSEDALE,ST,-,1
02/15/2018,02,Theft,14D20,Convenience Store,8900-8999,CULLEN,BLVD,-,1
02/16/2018,00,Aggravated Assault,14D20,Residence or House,9300-9399,ROSEHAVEN DR,-,-,1
02/16/2018,00,Theft,14D20,Service or Gas Station,3700-3799,BARBERRY DR,-,-,1
02/16/2018,17,Theft,14D20,"Road, Street, or Sidewalk",4300-4399,PHLOX,-,-,1
02/16/2018,16,Aggravated Assault,14D20,Apartment Parking Lot,4400-4499,GROTON DRIVE,-,-,1
02/16/2018,21,Aggravated Assault,14D20,"Multi-Plex Home (Duplex,Triplex Etc.)",3600-3699,REBECCA,-,-,1
02/16/2018,07,Burglary,14D20,Apartment,7400-7499,CALHOUN RD APT 212,-,-,1
02/16/2018,08,Burglary,14D20,Restaurant or Cafeteria,8800-8899,CULLEN,BLVD,-,1
02/16/2018,11,Aggravated Assault,14D20,Convenience Store,3500-3599,GLENHILL,DR,-,1
02/16/2018,12,Theft,14D20,Residence or House,3600-3699,JIPSIE LN,-,-,1
02/16/2018,11,Burglary,14D20,Residence or House,4600-4699,CLOVER ST,ST,-,1
02/17/2018,14,Robbery,14D20,Commercial Building,7000-7099,SCOTT,ST,-,1
02/17/2018,20,Theft,14D20,Service or Gas Station,9700-9799,BROAWAY,ST,-,1
02/17/2018,09,Theft,14D20,Driveway,3800-3899,CORDER ST,ST,-,1
02/17/2018,08,Theft,14D20,Residence or House,8900-8999,FERDINAND,-,-,1
02/17/2018,13,Theft,14D20,Other Parking Lot,7800-7899,COLONIAL LN,-,-,1
02/18/2018,22,AutoTheft,14D20,Driveway,5000-5099,SOUTHWIND ST,ST,-,1
02/18/2018,20,Burglary,14D20,Residence or House,9200-9299,ST LO,RD,-,1
02/18/2018,15,Burglary,14D20,Apartment,5000-5099,SUNFLOWER,-,-,1
02/18/2018,18,Aggravated Assault,14D20,Service or Gas Station,3900-3999,BELLFORT,ST,-,3
02/18/2018,13,Theft,14D20,"Road, Street, or Sidewalk",9400-9499,CULLEN BLVD,BLVD,-,1
02/18/2018,10,Theft,14D20,Apartment Parking Lot,10200-10299,SCOTT,ST,-,1
02/18/2018,10,Theft,14D20,"Road, Street, or Sidewalk",2200-2299,BUSINESS CENTER DR. 1104,-,-,1
02/18/2018,00,Aggravated Assault,14D20,"Church, Synagogue, or Temple Parking Lot",4300-4399,ROSEMONT,-,-,5
02/19/2018,07,Theft,14D20,Apartment Parking Lot,8300-8399,CANYON ST,ST,-,1
02/19/2018,06,Robbery,14D20,Driveway,5000-5099,LARKSPUR,-,-,1
02/19/2018,18,Theft,14D20,Service or Gas Station,7300-7399,JENSEN,DR,-,1
02/19/2018,23,Theft,14D20,Construction Site,8500-8599,BRANDON ST,ST,-,1
02/19/2018,20,Aggravated Assault,14D20,Residence or House,3400-3499,SUNBEAM,-,-,1
02/20/2018,07,Burglary,14D20,Bar or Night Club,8900-8999,SCOTT,ST,-,1
02/20/2018,06,Aggravated Assault,14D20,Residence or House,4600-4699,BRINKLEY,ST,-,1
02/20/2018,21,Aggravated Assault,14D20,Apartment,7400-7499,CALHOUN RD,RD,-,1
02/20/2018,19,Theft,14D20,Restaurant or Cafeteria Parking Lot,2700-2799,REED RD,RD,-,1
02/20/2018,16,Theft,14D20,"Church, Synagogue, or Temple Parking Lot",3400-3499,HONDO,-,-,1
02/20/2018,22,Murder,14D20,"Road, Street, or Sidewalk",7900-7999,SOUTH FWY IB,-,-,1
02/20/2018,23,Aggravated Assault,14D20,Apartment,5100-5199,HIGGINS,-,-,2
02/21/2018,03,Theft,14D20,Residence or House,4500-4599,GALESBURG ST,ST,-,1
02/21/2018,09,Aggravated Assault,14D20,Residence or House,3700-3799,NOAH,-,-,1
02/21/2018,12,AutoTheft,14D20,Bar or Night Club,4700-4799,REED RD,RD,-,1
02/21/2018,19,Theft,14D20,Hotel or Motel Parking Lot,2800-2899,REED RD,RD,-,1
02/22/2018,14,Theft,14D20,Residence or House,14400-14499,JUNCTION PLACE,DR,-,1
02/23/2018,02,Theft,14D20,Liquor Store,8900-8999,CULLEN BLVD,BLVD,-,1
02/23/2018,06,Aggravated Assault,14D20,Apartment,7400-7499,KYLE TRAIL,CT,-,1
02/23/2018,19,Robbery,14D20,Barber And Beauty Shops,7200-7299,SCOTT ST,ST,-,1
02/24/2018,03,Aggravated Assault,14D20,Residence or House,9300-9399,CLEARWAY STREET,-,-,1
02/24/2018,21,AutoTheft,14D20,Service or Gas Station,4800-4899,BELLFORT ST,ST,-,1
02/24/2018,09,Burglary,14D20,Commercial Building,8800-8899,CULLEN,BLVD,-,1
02/24/2018,06,Theft,14D20,Residence or House,4900-4999,EDFIELD ST,ST,-,1
02/24/2018,07,Robbery,14D20,"Road, Street, or Sidewalk",8900-8999,CULLEN BLVD,BLVD,-,1
02/24/2018,10,Burglary,14D20,Residence or House,5600-5699,CEDARBURG,ST,-,1
02/24/2018,10,Theft,14D20,"Hotel, Motel, Inn, Etc.",4400-4499,REED,RD,-,1
02/24/2018,12,Theft,14D20,Apartment Parking Lot,10000-10099,CULLEN BLVD,BLVD,-,1
02/25/2018,01,Theft,14D20,Residence or House,4400-4499,SUNFLOWER,-,-,1
02/25/2018,03,Theft,14D20,"Road, Street, or Sidewalk",8400-8499,CULLEN BLVD,BLVD,-,1
02/25/2018,16,Aggravated Assault,14D20,Apartment Parking Lot,10900-10999,GULF FRWY APT 278,-,-,2
02/25/2018,13,Theft,14D20,"Church, Synagogue, or Temple",4100-4199,MAGGIE,-,-,1
02/26/2018,08,Robbery,14D20,"Hotel, Motel, Inn, Etc.",1800-1899,COMMERCE,ST,-,1
02/26/2018,14,Aggravated Assault,14D20,"Vacant Single Occ Resd(House,Townhs,Dplex)",4700-4799,CLOVER ST,ST,-,1
02/26/2018,13,Theft,14D20,"Other, Unknown, or Not Listed",4300-4399,ALVIN ST,ST,-,1
02/26/2018,15,Aggravated Assault,14D20,Car Wash,5000-5099,REED RD,RD,-,2
02/26/2018,17,Theft,14D20,Apartment,3700-3799,FAULKNER ST,ST,-,1
02/26/2018,17,Theft,14D20,Restaurant or Cafeteria,8900-8999,CULLEN BLVD,BLVD,-,1
02/26/2018,20,Theft,14D20,Apartment Parking Lot,4500-4599,MAYFLOWER ST,ST,-,1
02/26/2018,20,Robbery,14D20,Apartment Parking Lot,4100-4199,BARBERRY DR,-,-,1
02/27/2018,12,Burglary,14D20,Residence or House,4500-4599,GALESBERG,ST,-,1
02/27/2018,23,Theft,14D20,"Road, Street, or Sidewalk",4600-4699,BRINKLEY ST,ST,-,1
02/27/2018,20,Theft,14D20,Residence or House,20600-20699,LAVERTON,DR,-,1
02/28/2018,18,Burglary,14D20,Residence or House,4700-4799,WILMINGTON,ST,-,1
02/01/2018,13,Theft,14D30,Driveway,100-199,TELEPHONE,-,-,1
02/01/2018,15,Theft,14D30,"Pawn, Resale Shop, or Flea Market",6100-6199,BELLFORT,ST,-,1
02/02/2018,16,AutoTheft,14D30,Residence or House,7600-7699,BELGARD,RD,-,1
02/02/2018,13,Burglary,14D30,Residence or House,5900-5999,BELARBOR ST,ST,-,1
02/02/2018,13,Theft,14D30,Residence or House,5700-5799,THRUSH DR,-,-,1
02/02/2018,10,Aggravated Assault,14D30,Residence or House,9200-9299,FAIRCROFT,-,-,1
02/02/2018,20,Burglary,14D30,Residence or House,6100-6199,BELCREST,ST,-,1
02/03/2018,14,Aggravated Assault,14D30,Convenience Store Parking Lot,11500-11599,WEST RD AOT,-,-,1
02/03/2018,16,Aggravated Assault,14D30,Residence or House,5700-5799,LYNDHURST DR,-,-,1
02/03/2018,21,Theft,14D30,Residence or House,5900-5999,GLENHURST,ST,-,1
02/04/2018,00,Burglary,14D30,Residence or House,5300-5399,WILLOW GLEN,DR,-,1
02/04/2018,00,Theft,14D30,"Road, Street, or Sidewalk",5400-5499,FLAMINGO DR,-,-,1
02/04/2018,13,AutoTheft,14D30,"Road, Street, or Sidewalk",5800-5899,RIDGEWAY DR,-,-,1
02/04/2018,20,Aggravated Assault,14D30,Service or Gas Station,8100-8199,MARTIN LUTHER KING BLVD,BLVD,-,1
02/05/2018,00,Burglary,14D30,Residence or House,5600-5699,OVERDALE ST,ST,-,1
02/05/2018,12,Robbery,14D30,"Road, Street, or Sidewalk",5800-5899,PERSHING ST,ST,-,1
02/06/2018,22,AutoTheft,14D30,"Road, Street, or Sidewalk",5300-5399,CHENNAULT RD,RD,-,1
02/06/2018,21,Theft,14D30,Driveway,5200-5299,KENILWOOD DR,-,-,1
02/06/2018,21,Theft,14D30,Driveway,5700-5799,WILLOW GLEN DR,-,-,1
02/07/2018,13,Theft,14D30,Apartment,5300-5399,ANZIO RD,RD,-,1
02/07/2018,12,Theft,14D30,"Road, Street, or Sidewalk",5400-5499,MALMEDY RD,RD,-,1
02/08/2018,13,AutoTheft,14D30,Apartment Parking Lot,7500-7599,MARTIN LUTHER KING BLVD,BLVD,-,1
02/08/2018,11,Burglary,14D30,Residence or House,9200-9299,FAIRCROFT DR,-,-,1
02/08/2018,19,Theft,14D30,"Road, Street, or Sidewalk",5800-5899,JAMES PLACE,-,-,1
02/08/2018,19,Aggravated Assault,14D30,Residence or House,6500-6599,KASSARINE PASS,-,-,1
02/09/2018,07,AutoTheft,14D30,Residence or House,5800-5899,SOUTHGOOD,ST,-,1
02/09/2018,10,Burglary,14D30,Residence or House,5700-5799,BELLFORT ST,ST,-,1
